Metadata: Simulated EEG data for testing
EEG.AF3,EEG.AF4,EEG.F3,EEG.F4,EEG.F7,EEG.F8,EEG.T7,EEG.T8,EEG.P7,EEG.P8,EEG.O1,EEG.O2,EEG.FC5,EEG.FC6
-13.273725,10.079237,23.473562,3.6849997,6.4599023,23.988657,2.3074698,8.892359,1.2973872,30.436659,-21.15867,-18.880514,-29.763083,25.55734
-7.057817,-12.168485,38.507896,34.144268,37.759014,-28.61608,31.300144,-13.703232,-38.987457,-8.696133,0.73570824,-31.342365,3.0142093,25.557087
-9.787924,-11.788416,-12.895166,33.847557,-36.099354,-4.3939085,-18.832045,31.504562,-32.31582,-7.0845785,-7.4547076,31.071554,-22.760525,11.591633
-29.247509,36.318058,7.441197,10.100538,-5.2981277,-12.617383,-22.985886,8.31902,36.36494,-11.216723,30.652552,-28.097895,34.890083,-11.961098
-9.621823,-2.9726195,17.459541,17.572275,-1.6329132,1.852232,-37.59916,-15.656264,-12.318634,4.6981816,4.6639814,16.791985,17.362185,-21.183142
21.614971,-38.431713,17.292952,-31.835112,18.371857,2.1694472,-5.01964,15.253311,-37.090332,-22.122374,9.315211,27.777233,-9.511389,-19.299082
1.4989148,9.78522,-6.3917575,30.136854,1.8750967,-37.134113,-22.155684,-3.9482374,15.818042,-22.41982,38.100594,-14.515339,2.5984166,-38.48269
30.791258,23.106771,-24.36336,34.658936,-14.732819,15.374903,25.518105,19.273157,33.406624,29.141981,39.56892,-25.391087,-15.619056,10.898069
18.643774,2.7684042,-34.08573,27.327618,36.86995,-7.5586524,-22.015001,-38.4549,-21.016077,15.993502,32.92715,-32.518955,4.260735,15.6425
-17.889534,5.591763,17.219873,27.01754,-3.8000119,19.828577,-15.857362,-22.95626,-25.0149,-11.290181,-37.129627,-17.360653,12.177826,11.833524
-34.115696,-17.00675,5.5646133,-14.515829,-6.560958,17.02486,-39.258656,-17.888517,-28.61022,-29.791265,36.723217,-9.875174,2.1670868,18.705751
-36.2042,-20.71819,26.571823,28.95925,-10.163926,-10.011072,20.55175,-16.394382,-30.632473,-19.397163,-9.012422,-35.823624,-1.7055796,19.200602
1.0996115,-34.24837,-4.7880297,16.712368,-35.35227,-35.212223,-10.351888,-24.402884,34.782463,6.5074883,-17.013968,16.38214,-10.005676,-29.430748
-21.021421,11.419783,-35.84991,-18.184877,-23.335081,-23.909191,14.620993,26.065353,17.26933,11.658225,33.316143,-35.32861,-26.601353,-6.8474517
-10.203869,-6.555872,-23.483608,-28.039734,0.7354598,34.2442,-8.642443,-36.531742,16.493387,-16.711607,-20.392399,-14.05936,17.905241,25.50555
7.0444856,-14.201699,-15.161741,-30.055332,34.664085,11.051152,-37.84203,12.9893675,-4.227726,37.804638,25.525505,-26.294739,17.608889,-1.1547197
-25.036386,15.899193,3.7910063,-37.57009,11.727036,10.798967,-28.473186,-12.080982,6.8719177,-28.897358,28.21787,-37.801117,-31.773006,-30.711447
2.24857,9.609121,-7.700736,-16.906654,24.74539,-34.53712,-17.57665,-36.870754,-38.88879,-11.7296095,-24.414106,-18.530731,25.675772,-26.961592
22.418669,14.00405,-13.884358,3.7244916,-4.4451513,-29.728374,32.574825,5.5694375,30.419203,25.90612,-33.617928,-23.418346,-28.37911,26.462362
28.99573,2.2377207,-31.665754,-29.150671,25.083904,34.335213,-24.041945,-39.108994,-13.523767,-37.560047,26.237993,-0.67901945,11.348863,-7.08121
-12.359396,-22.223967,21.642603,15.643806,-11.141682,-14.310709,-39.90057,-34.91583,9.860442,1.1685848,-5.2157435,26.20018,0.31185636,-9.240514
-27.099493,25.65504,6.09986,-32.603203,11.911872,-5.9943404,24.910898,33.51317,8.037265,18.529026,-35.472733,4.8204365,20.427198,-0.25902805
7.4840074,31.915855,-24.152035,-32.140278,15.251489,25.827913,28.039215,11.33156,26.657074,16.053137,-33.009846,20.96348,-25.651224,-21.071253
-8.42795,-14.834635,-14.267861,-26.459238,-16.490316,-38.426994,-2.1671243,21.487276,28.97979,25.634285,-6.6833825,18.434118,-16.968739,-35.555
14.077722,11.903693,24.130352,9.288497,-27.44867,28.25299,10.180223,24.608776,21.92857,-16.170841,-34.035763,-25.879648,-32.571014,-20.527006
-3.2374182,32.54485,29.761501,17.487986,-38.07101,-12.688864,14.587874,-29.677689,24.087029,33.165894,-11.671644,16.467445,-28.14367,15.265316
-38.283566,-27.93828,16.790516,16.948017,11.293016,-1.810878,13.992647,21.904064,37.31853,31.091282,23.562737,15.580602,5.9324436,-30.351294
-26.755453,25.622364,24.265034,9.156714,-4.8927894,-37.91739,-13.825845,-6.3488274,-1.1346971,34.345966,-31.303247,1.5093536,-10.566216,39.20785
28.949121,-4.8971314,39.975647,1.1250597,-26.630577,4.4699755,-21.90354,10.905027,34.995213,22.895885,-18.146904,-16.25131,-34.456944,-17.130573
-32.590015,-0.044102453,16.667767,20.094494,-35.237663,-12.803528,-16.946259,-31.655973,-11.0022955,-16.054392,10.759938,30.664213,-3.6126623,19.733213
-28.31917,31.597311,-27.792421,-24.631905,-31.482895,-15.22564,4.192836,39.039528,23.469442,-9.565136,6.0676847,9.864642,25.818178,18.916143
5.54329,13.534642,19.673409,-29.348475,-23.963564,15.086743,28.034044,-7.2590175,38.391224,-22.714262,-6.6640573,-9.718157,34.423676,-17.169718
-2.3367379,-25.021294,1.7012991,28.592333,-15.676843,24.863365,32.904926,-34.16337,20.513964,-19.572525,-25.973787,8.089791,16.44821,-8.419121
-36.866104,32.69636,18.459753,-18.266655,-0.25089154,-37.776577,-12.857377,1.8028189,1.3778892,-23.34521,22.13979,-16.091028,6.4328017,-18.278221
-5.9865704,-23.39883,10.640623,-5.9532514,-38.710617,-37.7468,-2.3092544,-25.34193,6.803364,-7.3446574,12.353587,36.191612,2.2988908,22.990288
20.24328,33.74329,-22.87857,26.186157,32.44163,-8.578961,-14.894705,36.162872,10.210626,-9.545881,23.346218,-15.642088,-25.887394,3.517571
5.2969637,26.05972,-3.4378116,25.166924,-15.094186,6.029456,-23.322178,-9.164324,28.603176,-22.720945,24.819157,-17.370268,-37.24082,-31.205235
19.670364,-19.034327,12.331647,15.935912,-12.390523,-2.006481,-7.6986327,35.787918,-14.404091,-25.334156,-10.752573,13.561256,15.789015,33.924583
30.54036,-16.934359,-3.58694,19.781519,33.322983,-13.026799,-4.4446855,31.958261,-11.32129,-1.5589612,32.360332,24.179457,-20.525526,-14.016395
-11.763302,33.019077,39.9147,21.920343,-1.2538958,-39.186096,15.799045,-8.851107,10.638918,8.535517,-1.5334355,35.55099,-38.148293,16.970598
-7.2128105,17.103235,14.017571,-39.18096,-17.17292,-24.872679,-26.641092,18.278135,-20.835892,-2.0209908,-20.240881,6.418706,17.6459,-13.514021
8.241668,25.988382,-32.46206,16.853647,-14.148404,-30.188004,3.6523366,-21.899014,25.708944,-36.56833,-32.10777,1.6796901,7.1153426,18.390934
-19.259142,27.340832,36.25139,-0.07685571,20.842508,1.9878683,-34.44264,-13.911079,-33.001064,39.11033,-21.677927,10.872033,-17.252392,12.259697
-23.167864,22.821606,-31.135073,31.612032,27.233736,14.304587,-34.60683,-23.314478,28.748928,-30.242044,-27.525433,3.5202658,-18.065805,-22.233944
6.0650744,-10.193866,-28.755209,2.7883015,-9.039008,18.761341,-31.779564,9.649059,-5.080534,-7.51505,-21.416985,-37.565918,27.815136,-13.887193
14.487283,35.80699,5.199224,-8.228248,-18.538115,34.723503,14.566146,13.222511,-5.907334,27.603897,17.093775,-17.345339,7.966293,-5.5844836
-39.472786,24.609875,-30.173573,0.7963605,-13.101905,-12.632876,-1.8108094,39.76185,-7.3296256,-25.413662,9.088507,-21.096983,-31.556068,-35.986065
-38.1695,-5.5068283,-5.8619375,-25.156368,22.721525,-29.65835,33.225376,7.0060782,-37.79069,37.03781,-15.364699,-4.002003,-17.258505,18.273705
-1.1455823,-29.410164,-31.663683,18.030033,-21.033487,-28.97653,-0.04579224,24.221224,-17.69738,-17.885471,26.7105,-28.173296,9.338207,36.401077
27.304253,-35.054783,-14.40713,-28.610043,35.93925,38.875324,-21.200558,13.575924,27.330538,-21.305576,-24.98555,-39.10312,-7.0430036,31.954996
32.238373,-29.78055,-23.651802,-7.3562136,22.449965,8.948118,1.1079795,7.354551,-32.304024,-1.7869086,39.365063,-32.92431,1.5397342,-16.348059
3.1930637,5.905501,6.1978316,28.176702,-8.820207,1.308333,-39.12573,23.164047,-19.240984,25.324402,-18.748907,-39.13692,-27.613495,38.854633
-14.4159,-31.294088,-30.499296,-15.172583,-36.988396,0.91908705,-22.900726,1.5448513,-28.738863,-5.6114216,7.8333488,-35.040005,-8.100056,-15.798095
-20.771215,8.36277,7.083359,10.455984,-27.289387,-17.143261,-23.225698,3.2402885,-3.114745,-13.576501,22.881186,-32.4821,37.991734,-30.676474
21.845665,-10.541585,29.220978,-34.066402,-10.022264,-13.164528,39.452564,38.843918,-24.815683,10.395757,2.8415537,-27.65012,-26.577623,39.140137
-3.7816005,-29.935896,-22.816797,-18.532154,0.8733811,-13.15615,-3.5990572,-26.680037,-13.861705,-34.374672,31.176823,-24.099802,20.552011,-12.035857
-2.0482144,-16.699118,15.7153015,27.563713,-17.098385,-20.62259,14.515222,-24.387754,11.187181,-32.445755,9.610972,1.0725387,-30.887543,11.92829
-4.2754273,-22.630796,-11.729267,-0.6318315,-32.675663,36.608757,13.244972,-31.797201,25.828976,-14.195605,7.743963,-17.828573,18.672476,17.840717
4.1634765,-20.725952,-19.703695,-9.370976,-28.399027,-12.987543,14.748368,26.467623,-13.393416,-21.312778,26.611406,31.256323,-7.198278,-37.847668
15.59693,22.722658,-38.55806,7.6024685,7.0695004,-9.703367,19.981386,-5.745677,14.1420765,1.3693844,-20.122831,8.520069,18.952679,37.912453
-9.591284,-34.842197,39.037697,9.904532,35.716038,-31.693832,-12.637293,-29.285065,26.840813,30.42742,0.10493599,-25.071503,-29.830482,7.0531287
0.51010597,15.583128,-15.583419,-7.81056,-38.291115,8.811443,-6.148518,33.58117,11.342904,-8.104441,-18.912865,32.422794,-38.698795,-13.847003
35.480446,12.32264,2.6175258,-23.717222,26.669981,-23.664076,-20.139717,-24.651909,-27.348043,36.265,8.162528,11.026971,36.34604,-21.553995
-39.526596,7.9106917,0.6275883,-1.7879698,-35.049583,-3.6452107,-16.995235,-18.034826,-22.209473,-13.397731,-11.749354,-15.297938,38.300217,34.61849
5.960808,38.484386,39.29584,-11.524823,-4.3849964,36.72494,8.690096,-22.965673,15.150454,-23.540306,-12.85138,-21.795187,-20.401583,-39.627552
30.456707,-16.32076,-33.09005,-33.041008,4.481462,39.433643,-28.398203,-32.03026,-4.9356894,5.0665,-16.449572,-15.798233,-6.0418797,-14.868351
33.22653,-36.643635,-21.234386,24.684223,26.71665,-31.075594,37.901077,15.468388,-18.192556,-3.5169709,-16.22891,-27.99822,-16.705755,6.407355
26.077576,-10.917674,-12.167877,-2.559944,11.564448,20.129301,-13.85604,6.9081974,-8.851132,17.311989,-26.826006,-19.44601,-5.9151664,31.153183
5.866063,37.23169,-31.737785,-3.185967,-6.4737177,8.016494,24.957169,27.315842,13.615569,11.322909,35.922363,-9.305008,26.622665,33.7203
-0.67686045,18.328207,-9.838411,-27.289679,6.9203105,-24.282269,-3.3920696,29.830345,-33.118546,-37.565716,8.518228,-13.515094,-6.5649834,-7.543153
-33.07038,-39.714684,31.87386,-22.576115,-5.9136806,37.754063,26.141006,-31.365532,0.68152255,18.406322,15.871423,20.867348,-3.4036276,-25.926167
-2.8102045,11.83098,8.6873665,-34.358234,-34.803806,37.220627,-27.855564,-16.443003,21.410759,-7.225834,-25.482811,-2.6214094,5.515998,-3.7786713
33.515686,-17.224056,12.906573,-31.016422,-8.617164,19.27946,-22.014645,7.1816835,-27.725039,-31.783865,1.8586199,14.000879,-30.930635,33.4221
-21.93822,-30.401976,-23.784088,-26.434204,-32.74603,23.827139,-0.35697803,-8.918445,36.050236,-10.319329,-26.642181,-18.076569,-20.882677,-0.10069764
-16.67959,1.2848938,13.543474,22.183903,16.812622,-23.552742,-30.728022,3.3960128,-24.087057,-33.205303,2.1675475,-13.856465,20.49192,-14.86467
38.29737,20.681856,-35.38454,0.70981926,5.00964,15.624217,-0.17625624,-1.3245121,-10.564911,-18.283089,35.69602,-14.592266,-34.926292,-26.61722
28.58213,6.930677,22.302444,24.702524,25.858915,4.0490966,-25.830353,-28.14138,5.9187536,-10.678852,4.6438594,-0.12177246,8.175846,-37.431057
-37.373066,17.727613,-24.54982,12.175877,3.7260728,38.543556,26.83247,-6.9492383,9.313025,-30.616844,-9.089116,18.71102,9.813726,-1.2422941
-25.877672,24.251675,-18.146671,25.638327,8.928725,-10.181486,-36.751583,-21.406492,31.125673,25.437948,5.988265,-2.694203,11.771415,-2.7001498
11.544387,-15.407672,27.079777,16.15343,-13.60195,26.453289,-1.0125976,-26.02889,-33.783005,15.96846,29.209663,24.59536,12.452083,-28.689995
-32.476475,-12.39763,28.392872,36.9389,-20.691132,20.967653,5.9095373,-37.45541,3.433308,24.475233,-17.910177,31.788929,-21.099167,-33.88215
-27.204855,26.96023,-6.6155267,23.755646,2.4986448,-1.5552701,24.553053,-6.120991,24.162619,-31.947027,10.904865,16.206964,31.927792,-22.054087
8.33759,-5.3394747,-9.378267,-31.462915,-29.261333,26.959078,19.980274,-9.412709,26.278927,-33.538704,9.981914,29.454084,27.109138,-10.17738
19.618708,-5.8025484,27.211054,2.460956,21.188564,-33.71427,7.202078,4.022734,8.798138,15.651329,33.44872,22.854567,-22.42896,26.071701
-30.233625,9.775887,30.620304,-31.910236,27.975412,23.889658,0.3020347,-15.288192,-7.564942,37.49265,-23.864195,6.368343,-33.34074,-22.568554
21.065311,-15.792077,38.861286,0.065363444,1.323146,-37.094822,36.52214,-26.061325,3.0672479,-8.346031,-6.753224,11.464013,12.967094,-27.65691
-0.03306775,23.238195,-4.5370812,-26.735641,-14.942644,-23.009634,-29.934603,-9.7935095,3.2748995,-34.17988,8.30587,39.441956,37.129993,26.33388
-18.69271,-38.207394,26.683336,-35.54238,-23.549753,3.5562572,-25.729757,26.703066,22.172775,20.461561,25.290209,-22.423857,18.31139,-11.577479
13.347581,-30.238262,16.446926,37.76862,-36.51197,-32.493687,-30.109058,-5.554888,-16.737585,24.553612,-2.0970209,-1.2370126,17.363049,-11.042481
-11.743421,20.554111,22.40334,-38.8481,-28.496761,-22.952145,-11.871963,-16.684153,13.481604,26.250818,-24.633041,5.038405,-10.5747,0.46223
9.660627,31.487986,-24.616587,-33.039474,10.176953,-8.469532,-26.967785,-30.633026,4.712783,-15.962353,39.79411,-7.5279346,-23.01707,10.307923
-20.459608,-0.47311655,-1.3939053,-3.7153897,23.686855,-22.67096,32.344585,23.30724,-13.350211,-25.5518,-17.637197,-13.3891,4.5546536,-36.290546
33.14873,-32.10601,-17.658129,-31.257006,-19.466173,27.013905,9.214065,-21.814142,29.740683,24.056965,20.291943,27.810616,9.571975,0.11498882
-10.085197,-22.098879,4.5929327,31.159388,7.5185432,33.56855,-11.44661,15.611038,11.893238,13.634707,11.603361,-22.267626,-28.512728,38.29026
-36.37639,-2.5810812,-5.9935746,-11.198483,22.558708,19.628023,32.417995,-8.360998,5.134362,31.384563,39.507847,37.54355,17.42751,-28.541796
-38.14512,26.01747,27.275362,19.708872,-17.606121,11.185429,-14.700125,-3.9481404,-9.405193,33.091206,-21.267414,6.2088723,-11.121478,13.045689
5.1650515,33.918213,-31.871027,-22.348732,21.307837,-10.497053,-26.737297,0.26570073,12.171365,-36.413864,-16.670248,24.753803,1.6195654,-37.169662
-17.44392,11.131252,-24.051243,26.191313,14.126073,-2.2896752,33.2499,-8.655938,-21.194128,12.912239,5.863615,-13.180168,-12.506835,-8.143175
-16.708914,16.819313,12.108672,-4.7377877,-8.171626,-10.795898,-17.322535,-33.144268,-18.543625,-14.303892,3.8147204,21.90308,-8.343828,35.58055
26.187998,38.78415,30.096243,9.338076,7.878343,-29.637909,17.79194,8.016548,0.5545683,15.46295,-4.4761724,1.908773,-8.131816,17.389671
30.128878,27.267595,22.88202,-38.896984,32.950436,-18.009943,31.037916,-24.242552,-4.82834,19.951904,11.222316,-6.726245,14.289908,3.9159608
-17.941095,11.706356,-23.660233,15.519063,-39.75113,3.901801,-7.91459,-15.7516985,1.2566373,11.62493,37.22498,26.645159,17.37199,-1.6826471
-8.62847,-37.39763,-11.272247,27.87017,-9.278033,-3.0732,-18.253246,-18.06938,-35.05026,9.104314,-4.1544476,8.476865,3.750952,23.907566
20.080954,21.716309,-0.060879443,-11.689492,34.674927,-35.658417,-27.790295,-6.4320726,9.116612,-39.34397,17.545826,4.6981235,-1.2237793,-6.120397
1.5589626,-27.05714,-31.30306,-16.829002,16.760384,7.0630307,-1.5901586,5.7216773,4.740641,-15.4366455,-32.203526,31.74259,7.992901,15.81984
-2.880222,20.518446,6.759781,-35.69591,31.207764,-15.557108,-28.968739,-32.95672,17.635225,16.317469,16.01297,33.260223,-12.0845585,4.8906446
9.559647,38.358547,-15.012308,36.506496,-28.101254,21.120117,10.630872,25.351683,-37.705154,-33.749516,-34.42434,7.4367566,8.234885,32.48839
-2.591719,-34.556076,-23.237648,-39.354153,22.137161,25.247955,39.83523,-7.024444,-38.45613,-21.22161,7.0215096,36.955437,-31.713717,-30.274158
16.140718,13.376564,-19.959492,25.051582,-29.6977,34.05935,-23.917446,-33.49181,-12.838233,-24.972696,2.155298,14.947723,-0.7262737,12.848586
-10.806359,-37.766193,37.92513,25.55308,-34.126495,-4.0658884,10.801526,-24.752459,6.239089,2.6918895,-23.338785,-28.703175,20.716984,-14.193085
-20.476757,19.030268,18.885496,-17.887867,29.805477,15.060013,-12.338862,-5.800828,18.136774,-23.073294,-2.4991367,12.284667,3.1598837,8.666267
3.697,-24.061804,-7.1835723,2.5588396,22.40502,12.312339,-5.8727245,37.95199,-31.376358,-23.45561,-12.694991,-21.714233,10.035359,-36.83594
-25.805058,-16.53222,14.667662,30.069191,23.879341,-25.433525,5.2324605,-37.598186,-15.157058,24.478704,-3.466743,-28.004694,-4.9157295,-24.157366
-8.544683,-0.97332215,-12.035351,34.957516,5.002424,27.431414,20.858284,12.893305,-0.24890013,-39.826096,9.077408,-11.523404,-30.579027,-4.4298987
18.844265,36.934223,-10.071609,3.4178638,28.09955,-13.280046,-28.619421,-17.449453,31.929827,-27.24855,-13.662315,-2.8287752,27.769058,35.017063
-5.9351754,34.556324,-27.083273,-27.451817,35.940067,0.77441067,-25.127373,-0.96077037,22.656893,26.15363,29.11754,5.5656724,29.35568,0.8024167
8.564793,20.697584,-5.9651766,-34.11348,-11.986691,9.915537,-24.61341,-28.129171,-16.553556,-37.431084,19.473831,-19.302752,-30.060928,15.930353
27.43424,-38.409954,-21.312017,35.618587,-9.179669,35.087364,-18.062998,-22.554588,-22.871326,-33.181705,31.714582,38.386803,36.360706,28.16225
27.751032,12.886837,26.097097,-23.332611,-8.9669895,11.266904,29.981707,12.837557,27.121758,-2.0840387,17.384298,38.398464,-27.720915,34.153656
1.7891158,11.457442,30.22952,-7.2276664,-6.504594,2.174547,-38.471832,-0.2667055,-16.713018,34.236336,-32.981174,-3.254363,35.797455,32.08282
16.107876,7.1488843,-17.541525,-10.643431,-32.78921,22.888664,-14.090419,13.422552,-11.392418,-2.8535647,4.400198,24.148193,-23.10749,-8.098769
-29.593473,-33.93916,8.373948,-24.872717,-35.216053,31.767834,2.7451537,-29.229744,-35.72591,-30.411196,-2.2930207,13.477221,11.302406,-28.446154
10.679116,-7.61075,-2.8204973,24.114433,-13.40005,-28.240076,29.876251,-23.029554,-16.47761,16.527205,14.684026,24.032001,-25.290668,-11.817609
-29.92934,3.2831318,-16.594353,15.114851,-39.97245,-35.22536,-5.395176,36.65473,31.26811,39.52072,-6.653582,-36.27452,-15.523509,14.061668
-29.186895,-16.002226,-35.506706,-2.002637,-23.286346,-32.700157,-7.102735,-11.901968,3.001419,19.923092,-30.994501,23.290047,-37.8968,-4.551848
6.994423,36.559895,5.913842,-27.300064,1.4033444,-8.337284,-1.6515546,-24.232239,0.06616338,-27.996819,19.523447,7.512501,-33.717785,31.169157
9.310369,-14.711435,-36.34861,10.5781355,-10.124779,32.609447,-37.209774,-36.871803,35.943943,37.189915,-37.78062,17.28266,-22.280413,16.111422
29.498623,-31.933481,-20.898687,-38.073788,-36.493614,-37.63057,24.054588,-16.136585,-0.54308486,23.02754,-0.40450698,-5.664315,-39.074142,5.44316
-30.020554,21.17186,-19.380981,13.934993,11.697883,9.334048,-18.643839,-18.632818,29.043844,-38.975414,-25.47819,8.813673,25.3637,-11.332359
12.275476,4.5725136,-34.836792,9.740016,25.112278,39.395866,-37.628796,12.804654,-6.8360357,-39.21697,9.148875,-30.205816,-9.714652,-19.090633
-11.106928,-0.5843535,-11.263237,4.2185497,-20.908024,10.828941,28.30104,-22.074636,0.63017726,11.895183,5.1700907,-10.748044,11.375977,-37.740303
-10.407501,2.608977,-38.35095,0.61190635,12.340357,20.736616,-30.930073,39.24519,8.493416,-10.944496,-20.07257,5.831749,30.536932,1.6452317
12.917765,-11.384285,-8.947817,-17.105991,16.450983,-11.264996,-24.742687,-10.447954,28.306177,19.060163,-13.228732,32.544716,-34.01339,-36.019695
-29.802372,-30.68362,-32.973255,12.907409,8.06739,11.808441,15.069284,20.55038,-23.425846,9.784281,6.4038925,35.4928,-21.410582,-35.302166
12.279606,19.213827,-17.34432,5.6678743,-35.237114,36.80359,-31.206001,-34.594357,-36.471188,-5.8182473,-32.22722,19.57186,31.909933,-19.182486
10.301849,-36.612923,-9.074842,-16.56463,-21.710472,11.577879,-29.581764,28.856842,13.1868725,16.858814,34.827545,35.38983,4.132186,-0.36961463
-13.169472,17.24573,3.056711,34.630005,-20.909924,-15.179785,-14.712764,24.479876,-32.076775,-3.5480704,-5.793541,-34.14883,-7.13624,1.0702387
-34.791626,0.7889703,36.739033,38.313145,2.5343823,1.2077546,-17.159348,39.769238,-18.061666,-3.767896,-39.765274,-12.061417,-34.284775,19.505981
4.8811564,5.7737503,-17.079098,25.191704,-39.738327,-13.311906,12.759799,32.633804,-21.230724,3.2880042,3.0393136,29.93395,-35.95865,-6.041955
-25.402746,-38.277393,-28.237524,38.117653,-22.812119,34.802464,-23.579653,34.503616,12.369675,-30.942514,6.5532126,-14.518877,-9.347748,-4.7863235
-6.1834383,13.128712,21.469446,-13.665785,33.949116,35.077305,-36.744766,-38.807297,-5.9946938,7.2516203,-17.76762,-19.2469,14.266706,8.136343
-26.62825,30.760077,14.398086,-10.9939,14.689975,-30.987753,-2.53951,-26.481247,-36.6855,-12.933898,-27.941162,10.681437,13.925431,-28.104616
-38.03096,23.424845,-39.835438,-12.486953,-0.43333617,25.491375,27.084692,17.995155,-20.22419,17.614954,-20.276865,-22.831345,3.7702363,14.308355
-35.75586,-35.198193,22.733654,28.75978,8.355273,-5.6937594,27.625319,18.305363,6.367536,-14.41943,-24.160395,-6.506157,-17.054193,-12.859313
1.2504845,-26.472483,24.494135,-28.357643,-1.5205089,19.677708,-1.1983434,-11.118235,-2.0086956,27.893656,39.234535,10.491463,23.475523,-38.840904
30.429153,36.323982,6.0135474,20.304388,1.0195794,-17.1037,28.179838,7.746937,6.3506465,12.7305765,28.480253,18.55249,-23.110064,-2.6541164
38.423866,4.364857,35.059628,25.06956,13.281876,-12.050784,-15.654452,11.473685,-5.3951006,23.90029,20.836538,-15.029561,16.218302,-0.4359848
-14.136632,-6.9626727,31.628149,-11.2385845,-17.008059,-11.855422,-22.830524,3.5707989,-28.205086,25.395502,-21.95358,7.8444023,-29.99796,38.276253
-3.6339633,25.773706,21.491827,17.095444,26.18919,-31.962912,14.279776,-18.733822,22.869734,36.5495,32.119164,-30.803822,-10.435806,-10.854179
-30.2163,-32.149918,-9.208789,39.365723,5.515412,9.74253,-2.3184872,12.986444,36.532967,7.095836,-34.796925,-0.5687545,39.4201,-9.007782
7.510499,-31.469059,-28.70556,29.974516,-15.972429,-15.563898,-9.022961,37.318295,-33.24876,25.50113,-12.67537,27.957441,39.34045,-12.106607
-29.651491,-28.44996,20.699272,-28.406277,-19.166275,-23.648132,-11.545715,-34.050674,28.539398,28.811705,-6.9653683,8.967006,11.356126,19.940649
1.655207,0.8268836,10.504302,16.243872,-12.26477,-13.570362,-18.422527,3.9077244,-11.187545,3.2250614,-7.521219,26.938734,-34.149582,5.7768474
6.0499,-9.302615,-6.3183284,24.01051,-17.546103,29.712303,31.707464,12.049544,21.828617,9.035802,2.020729,37.33422,-17.387604,-27.667925
-17.001171,9.170049,-25.185326,32.705124,-7.1180477,27.99703,-20.061077,-14.946531,-35.262127,-19.378584,-0.7748945,35.690952,-8.887762,11.17951
-5.7831907,-36.256653,0.28261006,-34.72691,30.695993,20.242956,-9.707882,11.217493,-31.037748,16.2044,25.818592,25.739653,-17.257795,-18.900305
1.711815,37.421772,33.641838,-11.228922,22.38636,33.70542,-19.125883,26.423653,-18.56835,-12.53743,-24.094345,0.5663839,27.464872,2.244171
-30.1248,-19.857925,5.0289493,6.6549964,6.1524725,-33.83972,20.295671,32.754257,0.84151584,17.506344,33.12124,11.409821,13.946058,17.712353
-19.159803,6.61423,27.37401,-16.306982,31.77364,9.630556,-6.146012,9.854637,-7.8512077,27.042849,-1.4145136,32.09707,0.78464645,12.829472
39.819553,-28.242733,18.938332,-28.890223,27.10931,7.7162704,35.052765,29.276527,-34.01024,-29.015797,8.093675,1.4651712,-26.51479,-29.651262
5.1192627,-36.086277,29.898825,24.566633,22.829597,-38.72023,-36.188725,3.9871297,39.554054,-12.614704,-12.450015,-29.257763,13.946864,11.734135
-31.894207,-2.607017,13.365993,-0.5187091,13.949086,25.301632,14.865234,9.289139,28.28722,32.047085,-8.889085,-26.140009,25.428833,-22.899752
34.316055,-38.169765,33.701694,7.1346393,21.97937,-8.120593,39.337303,-21.795885,-18.852507,-35.885403,35.23787,-3.5176556,13.9881935,14.995258
29.960167,13.19402,4.9616947,16.825481,20.077663,-25.125765,-31.226637,-34.012093,-10.075721,-0.15998082,9.251992,36.64276,-13.536974,20.869925
2.5086095,-22.392805,9.224434,37.374096,-30.055336,0.5823812,-35.87133,-14.302696,9.648214,27.284555,18.426273,-2.9714577,32.73782,-15.782826
20.318672,-2.0792782,31.89086,23.794626,32.117573,-22.860172,13.452035,19.077072,19.39314,0.32003602,-39.099957,-19.085537,-14.13593,28.16293
27.270864,-31.625591,35.98687,-25.4034,-6.851244,-22.787443,28.826597,19.952162,-11.717695,14.55029,-25.250648,-9.416233,-9.831393,-20.965065
30.104963,14.307659,-17.604855,-20.630339,-38.56372,-12.273419,2.1417027,-17.783125,16.036663,-7.0600376,-14.694573,35.12461,-18.97593,-8.13939
-9.416737,-20.704132,-22.60186,-15.809599,29.138893,21.36663,14.479961,-3.4317605,0.6203188,-18.628893,-34.054726,-13.516755,-0.35329953,-35.414955
-32.941338,-18.957981,-10.63357,-8.534656,-30.569115,-21.934292,-19.06822,-34.58921,-13.912024,-34.222275,16.276627,-9.1161785,-13.859809,-29.878225
-21.879707,-21.383583,38.816338,26.82795,-38.77902,9.346928,-19.527193,-31.649845,16.44798,-29.471556,-4.5007377,10.573214,4.3595805,38.210327
22.85941,21.93547,-11.552368,-39.32836,18.752874,39.978565,-7.529671,38.84148,-28.663351,-16.279013,-26.341845,-1.9859222,23.758512,-12.747065
32.498314,3.5864332,-2.766047,22.962868,-31.88452,21.900198,-20.56384,-17.534996,7.9563017,32.154755,6.272556,11.915948,22.127567,-19.254019
26.178694,-6.563188,-25.947544,-11.990554,-20.309511,-21.702911,-17.394943,-25.525536,13.416141,6.3993406,11.875352,-12.502022,21.578672,-29.6313
5.6909366,-17.963762,2.208792,-14.109026,23.240942,31.301746,19.406498,-25.953302,-18.010649,33.548645,-5.02239,35.294434,-8.603865,36.14197
